"id","date","price","month.return","ym","year","month","treasury","mkt","mktprm","cmpprm","industry","long.treasury","long.minus.short","season"
2881,20160130,38.2,-15.1111,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-15.1325221105143,28,0.235136879087383,0.213714768573103,1
2882,20160130,37.6,-18.7907,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-18.8121221105143,28,0.235136879087383,0.213714768573103,1
2883,20160130,8.1,-1.4582,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-1.47962211051428,28,0.235136879087383,0.213714768573103,1
2884,20160130,17.7,-7.5719,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-7.59332211051428,28,0.235136879087383,0.213714768573103,1
2885,20160130,10.8,-11.111,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-11.1324221105143,28,0.235136879087383,0.213714768573103,1
2886,20160130,21.6,1.4118,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,1.39037788948572,28,0.235136879087383,0.213714768573103,1
2887,20160130,10.9,-4.386,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-4.40742211051428,28,0.235136879087383,0.213714768573103,1
2890,20160130,9.1,-2.4548,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-2.47622211051428,28,0.235136879087383,0.213714768573103,1
2891,20160130,16.1,-4.7339,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-4.75532211051428,28,0.235136879087383,0.213714768573103,1
2892,20160130,15.3,-0.3267,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-0.34812211051428,28,0.235136879087383,0.213714768573103,1
2912,20160130,220,7.056,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,7.03457788948572,29,0.235136879087383,0.213714768573103,1
3008,20160130,2500,10.1323,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,10.1108778894857,23,0.235136879087383,0.213714768573103,1
3045,20160130,99.9,-0.1,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-0.12142211051428,24,0.235136879087383,0.213714768573103,1
3481,20160130,9.7,-2.9173,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-2.93872211051428,23,0.235136879087383,0.213714768573103,1
4904,20160130,68.7,1.6274,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,1.60597788948572,24,0.235136879087383,0.213714768573103,1
4938,20160130,76.8,6.6665,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,6.64507788948572,23,0.235136879087383,0.213714768573103,1
5871,20160130,52.8,-7.2055,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-7.22692211051428,28,0.235136879087383,0.213714768573103,1
5880,20160130,13.9,0.727,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,0.70557788948572,28,0.235136879087383,0.213714768573103,1
6505,20160130,81.9,3.9338,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,3.91237788948572,11,0.235136879087383,0.213714768573103,1
9904,20160130,41,-4.8726,201601,2016,1,0.0214221105142798,-2.3128,-2.33422211051428,-4.89402211051428,29,0.235136879087383,0.213714768573103,1
1101,20151231,27.3,-7.3003,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-7.31933309343145,11,0.24419348179574,0.225160388364287,4
1102,20151231,27.4,-0.9041,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-0.923133093431453,11,0.24419348179574,0.225160388364287,4
1216,20151231,54.9,2.0445,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,2.02546690656855,29,0.24419348179574,0.225160388364287,4
1301,20151231,77,4.4775,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,4.45846690656855,11,0.24419348179574,0.225160388364287,4
1303,20151231,61,4.0957,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,4.07666690656855,11,0.24419348179574,0.225160388364287,4
1326,20151231,74,4.8159,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,4.79686690656855,11,0.24419348179574,0.225160388364287,4
1402,20151231,25.8,-2.4621,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-2.48113309343145,29,0.24419348179574,0.225160388364287,4
2002,20151231,18,-1.1021,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.12113309343145,11,0.24419348179574,0.225160388364287,4
2105,20151231,53.3,-2.5593,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-2.57833309343145,11,0.24419348179574,0.225160388364287,4
2301,20151231,31.9,-4.9254,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-4.94443309343145,23,0.24419348179574,0.225160388364287,4
2303,20151231,12.1,2.1096,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,2.09056690656855,23,0.24419348179574,0.225160388364287,4
2308,20151231,155.5,-0.6392,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-0.658233093431453,23,0.24419348179574,0.225160388364287,4
2317,20151231,80.8,-3.8095,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-3.82853309343145,23,0.24419348179574,0.225160388364287,4
2327,20151231,53.2,5.9763,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,5.95726690656855,23,0.24419348179574,0.225160388364287,4
2330,20151231,143,2.8779,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,2.85886690656855,23,0.24419348179574,0.225160388364287,4
2354,20151231,69.6,-4.9181,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-4.93713309343145,23,0.24419348179574,0.225160388364287,4
2357,20151231,272,0.7409,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,0.721866906568547,23,0.24419348179574,0.225160388364287,4
2382,20151231,53,3.9217,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,3.90266690656855,23,0.24419348179574,0.225160388364287,4
2395,20151231,211.5,-1.3986,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.41763309343145,23,0.24419348179574,0.225160388364287,4
2408,20151231,45.7,9.6624,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,9.64336690656855,23,0.24419348179574,0.225160388364287,4
2409,20151231,9.7,11.3273,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,11.3082669065685,23,0.24419348179574,0.225160388364287,4
2412,20151231,99.1,-0.7013,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-0.720333093431453,24,0.24419348179574,0.225160388364287,4
2454,20151231,250,-4.0309,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-4.04993309343145,23,0.24419348179574,0.225160388364287,4
2474,20151231,276,-12.6582,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-12.6772330934315,23,0.24419348179574,0.225160388364287,4
2492,20151231,19.9,15.3624,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,15.3433669065685,23,0.24419348179574,0.225160388364287,4
2633,20151231,10.4,4.1603,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,4.14126690656855,29,0.24419348179574,0.225160388364287,4
2801,20151231,15.7,-1.875,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.89403309343145,28,0.24419348179574,0.225160388364287,4
2823,20151231,25.3,-4.7171,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-4.73613309343145,28,0.24419348179574,0.225160388364287,4
2880,20151231,15.3,-1e-04,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-0.0191330934314531,28,0.24419348179574,0.225160388364287,4
2881,20151231,45,-13.4616,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-13.4806330934315,28,0.24419348179574,0.225160388364287,4
2882,20151231,46.3,1.4239,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,1.40486690656855,28,0.24419348179574,0.225160388364287,4
2883,20151231,8.2,-2.1402,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-2.15923309343145,28,0.24419348179574,0.225160388364287,4
2884,20151231,19.2,-2.5447,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-2.56373309343145,28,0.24419348179574,0.225160388364287,4
2885,20151231,12.2,-1.6195,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.63853309343145,28,0.24419348179574,0.225160388364287,4
2886,20151231,21.3,-5.5557,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-5.57473309343145,28,0.24419348179574,0.225160388364287,4
2887,20151231,11.4,-1.7242,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.74323309343145,28,0.24419348179574,0.225160388364287,4
2890,20151231,9.4,-7.2277,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-7.24673309343145,28,0.24419348179574,0.225160388364287,4
2891,20151231,16.9,-1.1696,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.18863309343145,28,0.24419348179574,0.225160388364287,4
2892,20151231,15.3,0.658,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,0.638966906568547,28,0.24419348179574,0.225160388364287,4
2912,20151231,205.5,-1.6745,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.69353309343145,29,0.24419348179574,0.225160388364287,4
3008,20151231,2270,-9.7417,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-9.76073309343145,23,0.24419348179574,0.225160388364287,4
3045,20151231,100,1.4199,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,1.40086690656855,24,0.24419348179574,0.225160388364287,4
3481,20151231,9.9,-0.5005,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-0.519533093431453,23,0.24419348179574,0.225160388364287,4
4904,20151231,67.6,-1.6013,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-1.62033309343145,24,0.24419348179574,0.225160388364287,4
4938,20151231,72,-16.3763,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,-16.3953330934315,23,0.24419348179574,0.225160388364287,4
5871,20151231,56.9,3.0796,201512,2015,12,0.0190330934314531,0.2096,0.190566906568547,3.06056690656855,28,0.24419348179574,0.225160388364287,4
